date,store_id,item_id,category,predicted_units
2025-01-30,STORE3,MED014,Cardiac,14.5
2025-01-01,STORE3,MED015,Painkillers,14.5
2025-01-02,STORE3,MED015,Painkillers,14.8
2025-01-03,STORE3,MED015,Painkillers,14.7
2025-01-04,STORE3,MED015,Painkillers,11.4
2025-01-05,STORE3,MED015,Painkillers,12.1
2025-01-06,STORE3,MED015,Painkillers,14.6
2025-01-07,STORE3,MED015,Painkillers,14.6
2025-01-08,STORE3,MED015,Painkillers,14.7
2025-01-09,STORE3,MED015,Painkillers,14.8
2025-01-10,STORE3,MED015,Painkillers,14.7
2025-01-11,STORE3,MED015,Painkillers,11.1
2025-01-12,STORE3,MED015,Painkillers,11.3
2025-01-13,STORE3,MED015,Painkillers,14.7
2025-01-14,STORE3,MED015,Painkillers,14.7
2025-01-15,STORE3,MED015,Painkillers,14.7
2025-01-16,STORE3,MED015,Painkillers,14.8
2025-01-17,STORE3,MED015,Painkillers,14.7
2025-01-18,STORE3,MED015,Painkillers,11.1
2025-01-19,STORE3,MED015,Painkillers,11.4
2025-01-20,STORE3,MED015,Painkillers,14.7
2025-01-21,STORE3,MED015,Painkillers,14.7
2025-01-22,STORE3,MED015,Painkillers,14.7
2025-01-23,STORE3,MED015,Painkillers,14.8
2025-01-24,STORE3,MED015,Painkillers,14.7
2025-01-25,STORE3,MED015,Painkillers,11.1
2025-01-26,STORE3,MED015,Painkillers,11.4
2025-01-27,STORE3,MED015,Painkillers,14.7
2025-01-28,STORE3,MED015,Painkillers,14.7
2025-01-29,STORE3,MED015,Painkillers,14.7
2025-01-30,STORE3,MED015,Painkillers,14.8
2025-01-01,STORE3,MED016,Diabetes,14.5
2025-01-02,STORE3,MED016,Diabetes,14.4
2025-01-03,STORE3,MED016,Diabetes,14.4
2025-01-04,STORE3,MED016,Diabetes,11.1
2025-01-05,STORE3,MED016,Diabetes,11.2
2025-01-06,STORE3,MED016,Diabetes,14.5
2025-01-07,STORE3,MED016,Diabetes,14.6
2025-01-08,STORE3,MED016,Diabetes,14.5
2025-01-09,STORE3,MED016,Diabetes,14.5
2025-01-10,STORE3,MED016,Diabetes,14.5
2025-01-11,STORE3,MED016,Diabetes,11.2
2025-01-12,STORE3,MED016,Diabetes,11.1
2025-01-13,STORE3,MED016,Diabetes,14.5
2025-01-14,STORE3,MED016,Diabetes,14.5
2025-01-15,STORE3,MED016,Diabetes,14.5
2025-01-16,STORE3,MED016,Diabetes,14.5
2025-01-17,STORE3,MED016,Diabetes,14.5
2025-01-18,STORE3,MED016,Diabetes,11.2
2025-01-19,STORE3,MED016,Diabetes,11.1
2025-01-20,STORE3,MED016,Diabetes,14.5
2025-01-21,STORE3,MED016,Diabetes,14.5
2025-01-22,STORE3,MED016,Diabetes,14.5
2025-01-23,STORE3,MED016,Diabetes,14.5
2025-01-24,STORE3,MED016,Diabetes,14.5
2025-01-25,STORE3,MED016,Diabetes,11.2
2025-01-26,STORE3,MED016,Diabetes,11.1
2025-01-27,STORE3,MED016,Diabetes,14.5
2025-01-28,STORE3,MED016,Diabetes,14.5
2025-01-29,STORE3,MED016,Diabetes,14.5
2025-01-30,STORE3,MED016,Diabetes,14.5
2025-01-01,STORE3,MED017,Antacids,14.6
2025-01-02,STORE3,MED017,Antacids,14.7
2025-01-03,STORE3,MED017,Antacids,14.6
2025-01-04,STORE3,MED017,Antacids,11.1
2025-01-05,STORE3,MED017,Antacids,11.0
2025-01-06,STORE3,MED017,Antacids,14.7
2025-01-07,STORE3,MED017,Antacids,14.7
2025-01-08,STORE3,MED017,Antacids,14.6
2025-01-09,STORE3,MED017,Antacids,14.7
2025-01-10,STORE3,MED017,Antacids,14.6
2025-01-11,STORE3,MED017,Antacids,11.1
2025-01-12,STORE3,MED017,Antacids,11.1
2025-01-13,STORE3,MED017,Antacids,14.7
2025-01-14,STORE3,MED017,Antacids,14.7
2025-01-15,STORE3,MED017,Antacids,14.6
2025-01-16,STORE3,MED017,Antacids,14.7
2025-01-17,STORE3,MED017,Antacids,14.6
2025-01-18,STORE3,MED017,Antacids,11.1
2025-01-19,STORE3,MED017,Antacids,11.1
2025-01-20,STORE3,MED017,Antacids,14.7
2025-01-21,STORE3,MED017,Antacids,14.7
2025-01-22,STORE3,MED017,Antacids,14.6
2025-01-23,STORE3,MED017,Antacids,14.7
2025-01-24,STORE3,MED017,Antacids,14.6
2025-01-25,STORE3,MED017,Antacids,11.1
2025-01-26,STORE3,MED017,Antacids,11.1
2025-01-27,STORE3,MED017,Antacids,14.7
2025-01-28,STORE3,MED017,Antacids,14.7
2025-01-29,STORE3,MED017,Antacids,14.6
2025-01-30,STORE3,MED017,Antacids,14.7
2025-01-01,STORE3,MED018,Antacids,14.5
2025-01-02,STORE3,MED018,Antacids,14.7
2025-01-03,STORE3,MED018,Antacids,14.6
2025-01-04,STORE3,MED018,Antacids,11.1
2025-01-05,STORE3,MED018,Antacids,11.1
2025-01-06,STORE3,MED018,Antacids,14.6
2025-01-07,STORE3,MED018,Antacids,14.8
2025-01-08,STORE3,MED018,Antacids,14.7
2025-01-09,STORE3,MED018,Antacids,14.7
2025-01-10,STORE3,MED018,Antacids,14.7
2025-01-11,STORE3,MED018,Antacids,11.1
2025-01-12,STORE3,MED018,Antacids,11.2
2025-01-13,STORE3,MED018,Antacids,14.7
2025-01-14,STORE3,MED018,Antacids,14.7
2025-01-15,STORE3,MED018,Antacids,14.7
2025-01-16,STORE3,MED018,Antacids,14.7
2025-01-17,STORE3,MED018,Antacids,14.7
2025-01-18,STORE3,MED018,Antacids,11.1
2025-01-19,STORE3,MED018,Antacids,11.2
2025-01-20,STORE3,MED018,Antacids,14.7
2025-01-21,STORE3,MED018,Antacids,14.7
2025-01-22,STORE3,MED018,Antacids,14.7
2025-01-23,STORE3,MED018,Antacids,14.7
2025-01-24,STORE3,MED018,Antacids,14.7
2025-01-25,STORE3,MED018,Antacids,11.1
2025-01-26,STORE3,MED018,Antacids,11.2
2025-01-27,STORE3,MED018,Antacids,14.7
2025-01-28,STORE3,MED018,Antacids,14.7
2025-01-29,STORE3,MED018,Antacids,14.7
2025-01-30,STORE3,MED018,Antacids,14.7
2025-01-01,STORE3,MED019,Painkillers,14.6
2025-01-02,STORE3,MED019,Painkillers,14.5
2025-01-03,STORE3,MED019,Painkillers,14.5
2025-01-04,STORE3,MED019,Painkillers,11.3
2025-01-05,STORE3,MED019,Painkillers,11.1
2025-01-06,STORE3,MED019,Painkillers,14.6
2025-01-07,STORE3,MED019,Painkillers,14.6
2025-01-08,STORE3,MED019,Painkillers,14.6
2025-01-09,STORE3,MED019,Painkillers,14.5
2025-01-10,STORE3,MED019,Painkillers,14.6
2025-01-11,STORE3,MED019,Painkillers,11.2
2025-01-12,STORE3,MED019,Painkillers,11.0
2025-01-13,STORE3,MED019,Painkillers,14.6
2025-01-14,STORE3,MED019,Painkillers,14.6
2025-01-15,STORE3,MED019,Painkillers,14.6
2025-01-16,STORE3,MED019,Painkillers,14.5
2025-01-17,STORE3,MED019,Painkillers,14.6
2025-01-18,STORE3,MED019,Painkillers,11.2
2025-01-19,STORE3,MED019,Painkillers,11.0
2025-01-20,STORE3,MED019,Painkillers,14.6
2025-01-21,STORE3,MED019,Painkillers,14.6
2025-01-22,STORE3,MED019,Painkillers,14.6
2025-01-23,STORE3,MED019,Painkillers,14.5
2025-01-24,STORE3,MED019,Painkillers,14.6
2025-01-25,STORE3,MED019,Painkillers,11.2
2025-01-26,STORE3,MED019,Painkillers,11.0
2025-01-27,STORE3,MED019,Painkillers,14.6
2025-01-28,STORE3,MED019,Painkillers,14.6
2025-01-29,STORE3,MED019,Painkillers,14.6
2025-01-30,STORE3,MED019,Painkillers,14.5
2025-01-01,STORE3,MED020,Diabetes,14.5
2025-01-02,STORE3,MED020,Diabetes,14.6
2025-01-03,STORE3,MED020,Diabetes,14.5
2025-01-04,STORE3,MED020,Diabetes,11.2
2025-01-05,STORE3,MED020,Diabetes,11.1
2025-01-06,STORE3,MED020,Diabetes,14.6
2025-01-07,STORE3,MED020,Diabetes,14.7
2025-01-08,STORE3,MED020,Diabetes,14.6
2025-01-09,STORE3,MED020,Diabetes,14.6
2025-01-10,STORE3,MED020,Diabetes,14.6
2025-01-11,STORE3,MED020,Diabetes,11.2
2025-01-12,STORE3,MED020,Diabetes,11.2
2025-01-13,STORE3,MED020,Diabetes,14.6
2025-01-14,STORE3,MED020,Diabetes,14.6
2025-01-15,STORE3,MED020,Diabetes,14.6
2025-01-16,STORE3,MED020,Diabetes,14.6
2025-01-17,STORE3,MED020,Diabetes,14.6
2025-01-18,STORE3,MED020,Diabetes,11.2
2025-01-19,STORE3,MED020,Diabetes,11.1
2025-01-20,STORE3,MED020,Diabetes,14.6
2025-01-21,STORE3,MED020,Diabetes,14.6
2025-01-22,STORE3,MED020,Diabetes,14.6
2025-01-23,STORE3,MED020,Diabetes,14.6
2025-01-24,STORE3,MED020,Diabetes,14.6
2025-01-25,STORE3,MED020,Diabetes,11.2
2025-01-26,STORE3,MED020,Diabetes,11.1
2025-01-27,STORE3,MED020,Diabetes,14.6
2025-01-28,STORE3,MED020,Diabetes,14.6
2025-01-29,STORE3,MED020,Diabetes,14.6
2025-01-30,STORE3,MED020,Diabetes,14.6
2025-01-01,STORE4,MED001,Diabetes,14.6
2025-01-02,STORE4,MED001,Diabetes,14.6
2025-01-03,STORE4,MED001,Diabetes,14.5
2025-01-04,STORE4,MED001,Diabetes,11.0
2025-01-05,STORE4,MED001,Diabetes,11.0
2025-01-06,STORE4,MED001,Diabetes,14.7
2025-01-07,STORE4,MED001,Diabetes,14.6
2025-01-08,STORE4,MED001,Diabetes,14.6
2025-01-09,STORE4,MED001,Diabetes,14.7
2025-01-10,STORE4,MED001,Diabetes,14.6
2025-01-11,STORE4,MED001,Diabetes,11.0
2025-01-12,STORE4,MED001,Diabetes,11.0
2025-01-13,STORE4,MED001,Diabetes,14.7
2025-01-14,STORE4,MED001,Diabetes,14.6
2025-01-15,STORE4,MED001,Diabetes,14.6
2025-01-16,STORE4,MED001,Diabetes,14.7
2025-01-17,STORE4,MED001,Diabetes,14.6
2025-01-18,STORE4,MED001,Diabetes,11.0
2025-01-19,STORE4,MED001,Diabetes,11.0
2025-01-20,STORE4,MED001,Diabetes,14.7
2025-01-21,STORE4,MED001,Diabetes,14.6
2025-01-22,STORE4,MED001,Diabetes,14.6
2025-01-23,STORE4,MED001,Diabetes,14.7
2025-01-24,STORE4,MED001,Diabetes,14.6
2025-01-25,STORE4,MED001,Diabetes,11.0
2025-01-26,STORE4,MED001,Diabetes,11.0
2025-01-27,STORE4,MED001,Diabetes,14.7
2025-01-28,STORE4,MED001,Diabetes,14.6
2025-01-29,STORE4,MED001,Diabetes,14.6
2025-01-30,STORE4,MED001,Diabetes,14.7
2025-01-01,STORE4,MED002,Cardiac,14.7
2025-01-02,STORE4,MED002,Cardiac,14.6
2025-01-03,STORE4,MED002,Cardiac,14.6
2025-01-04,STORE4,MED002,Cardiac,11.0
2025-01-05,STORE4,MED002,Cardiac,11.2
2025-01-06,STORE4,MED002,Cardiac,14.6
2025-01-07,STORE4,MED002,Cardiac,14.6
2025-01-08,STORE4,MED002,Cardiac,14.6
2025-01-09,STORE4,MED002,Cardiac,14.6
2025-01-10,STORE4,MED002,Cardiac,14.6
2025-01-11,STORE4,MED002,Cardiac,11.1
2025-01-12,STORE4,MED002,Cardiac,11.2
2025-01-13,STORE4,MED002,Cardiac,14.6
2025-01-14,STORE4,MED002,Cardiac,14.6
2025-01-15,STORE4,MED002,Cardiac,14.6
2025-01-16,STORE4,MED002,Cardiac,14.6
2025-01-17,STORE4,MED002,Cardiac,14.6
2025-01-18,STORE4,MED002,Cardiac,11.1
2025-01-19,STORE4,MED002,Cardiac,11.2
2025-01-20,STORE4,MED002,Cardiac,14.6
2025-01-21,STORE4,MED002,Cardiac,14.6
2025-01-22,STORE4,MED002,Cardiac,14.6
2025-01-23,STORE4,MED002,Cardiac,14.6
2025-01-24,STORE4,MED002,Cardiac,14.6
2025-01-25,STORE4,MED002,Cardiac,11.1
2025-01-26,STORE4,MED002,Cardiac,11.2
2025-01-27,STORE4,MED002,Cardiac,14.6
2025-01-28,STORE4,MED002,Cardiac,14.6
2025-01-29,STORE4,MED002,Cardiac,14.6
2025-01-30,STORE4,MED002,Cardiac,14.6
2025-01-01,STORE4,MED003,Vitamins,23.0
2025-01-02,STORE4,MED003,Vitamins,23.1
2025-01-03,STORE4,MED003,Vitamins,22.6
2025-01-04,STORE4,MED003,Vitamins,16.9
2025-01-05,STORE4,MED003,Vitamins,17.4
2025-01-06,STORE4,MED003,Vitamins,22.5
2025-01-07,STORE4,MED003,Vitamins,23.2
2025-01-08,STORE4,MED003,Vitamins,22.9
2025-01-09,STORE4,MED003,Vitamins,22.9
2025-01-10,STORE4,MED003,Vitamins,22.7
2025-01-11,STORE4,MED003,Vitamins,17.9
2025-01-12,STORE4,MED003,Vitamins,17.3
2025-01-13,STORE4,MED003,Vitamins,22.8
2025-01-14,STORE4,MED003,Vitamins,23.0
2025-01-15,STORE4,MED003,Vitamins,22.9
2025-01-16,STORE4,MED003,Vitamins,22.9
2025-01-17,STORE4,MED003,Vitamins,22.7
2025-01-18,STORE4,MED003,Vitamins,17.5
2025-01-19,STORE4,MED003,Vitamins,17.5
2025-01-20,STORE4,MED003,Vitamins,22.8
2025-01-21,STORE4,MED003,Vitamins,23.0
2025-01-22,STORE4,MED003,Vitamins,22.9
2025-01-23,STORE4,MED003,Vitamins,22.9
2025-01-24,STORE4,MED003,Vitamins,22.7
2025-01-25,STORE4,MED003,Vitamins,17.5
2025-01-26,STORE4,MED003,Vitamins,17.5
2025-01-27,STORE4,MED003,Vitamins,22.8
2025-01-28,STORE4,MED003,Vitamins,23.0
2025-01-29,STORE4,MED003,Vitamins,22.9
2025-01-30,STORE4,MED003,Vitamins,22.9
2025-01-01,STORE4,MED004,Cardiac,14.5
2025-01-02,STORE4,MED004,Cardiac,14.7
2025-01-03,STORE4,MED004,Cardiac,14.5
2025-01-04,STORE4,MED004,Cardiac,11.1
2025-01-05,STORE4,MED004,Cardiac,11.2
2025-01-06,STORE4,MED004,Cardiac,14.6
2025-01-07,STORE4,MED004,Cardiac,14.6
2025-01-08,STORE4,MED004,Cardiac,14.6
2025-01-09,STORE4,MED004,Cardiac,14.6
2025-01-10,STORE4,MED004,Cardiac,14.6
2025-01-11,STORE4,MED004,Cardiac,11.1
2025-01-12,STORE4,MED004,Cardiac,11.2
2025-01-13,STORE4,MED004,Cardiac,14.6
2025-01-14,STORE4,MED004,Cardiac,14.6
2025-01-15,STORE4,MED004,Cardiac,14.6
2025-01-16,STORE4,MED004,Cardiac,14.6
2025-01-17,STORE4,MED004,Cardiac,14.6
2025-01-18,STORE4,MED004,Cardiac,11.1
2025-01-19,STORE4,MED004,Cardiac,11.2
2025-01-20,STORE4,MED004,Cardiac,14.6
2025-01-21,STORE4,MED004,Cardiac,14.6
2025-01-22,STORE4,MED004,Cardiac,14.6
2025-01-23,STORE4,MED004,Cardiac,14.6
2025-01-24,STORE4,MED004,Cardiac,14.6
2025-01-25,STORE4,MED004,Cardiac,11.1
2025-01-26,STORE4,MED004,Cardiac,11.2
2025-01-27,STORE4,MED004,Cardiac,14.6
2025-01-28,STORE4,MED004,Cardiac,14.6
2025-01-29,STORE4,MED004,Cardiac,14.6
2025-01-30,STORE4,MED004,Cardiac,14.6
2025-01-01,STORE4,MED005,Cardiac,14.5
2025-01-02,STORE4,MED005,Cardiac,14.6
2025-01-03,STORE4,MED005,Cardiac,14.6
2025-01-04,STORE4,MED005,Cardiac,11.0
2025-01-05,STORE4,MED005,Cardiac,11.1
2025-01-06,STORE4,MED005,Cardiac,14.7
2025-01-07,STORE4,MED005,Cardiac,14.6
2025-01-08,STORE4,MED005,Cardiac,14.6
2025-01-09,STORE4,MED005,Cardiac,14.6
2025-01-10,STORE4,MED005,Cardiac,14.6
2025-01-11,STORE4,MED005,Cardiac,11.0
2025-01-12,STORE4,MED005,Cardiac,11.0
2025-01-13,STORE4,MED005,Cardiac,14.7
2025-01-14,STORE4,MED005,Cardiac,14.6
2025-01-15,STORE4,MED005,Cardiac,14.6
2025-01-16,STORE4,MED005,Cardiac,14.6
2025-01-17,STORE4,MED005,Cardiac,14.6
2025-01-18,STORE4,MED005,Cardiac,11.0
2025-01-19,STORE4,MED005,Cardiac,11.0
2025-01-20,STORE4,MED005,Cardiac,14.7
2025-01-21,STORE4,MED005,Cardiac,14.6
2025-01-22,STORE4,MED005,Cardiac,14.6
2025-01-23,STORE4,MED005,Cardiac,14.6
2025-01-24,STORE4,MED005,Cardiac,14.6
2025-01-25,STORE4,MED005,Cardiac,11.0
2025-01-26,STORE4,MED005,Cardiac,11.0
2025-01-27,STORE4,MED005,Cardiac,14.7
2025-01-28,STORE4,MED005,Cardiac,14.6
2025-01-29,STORE4,MED005,Cardiac,14.6
2025-01-30,STORE4,MED005,Cardiac,14.6
2025-01-01,STORE4,MED006,Painkillers,14.6
2025-01-02,STORE4,MED006,Painkillers,14.6
2025-01-03,STORE4,MED006,Painkillers,14.5
2025-01-04,STORE4,MED006,Painkillers,11.0
2025-01-05,STORE4,MED006,Painkillers,11.0
2025-01-06,STORE4,MED006,Painkillers,14.6
2025-01-07,STORE4,MED006,Painkillers,14.6
2025-01-08,STORE4,MED006,Painkillers,14.6
2025-01-09,STORE4,MED006,Painkillers,14.5
2025-01-10,STORE4,MED006,Painkillers,14.6
2025-01-11,STORE4,MED006,Painkillers,11.1
2025-01-12,STORE4,MED006,Painkillers,11.0
2025-01-13,STORE4,MED006,Painkillers,14.6
2025-01-14,STORE4,MED006,Painkillers,14.6
2025-01-15,STORE4,MED006,Painkillers,14.6
2025-01-16,STORE4,MED006,Painkillers,14.5
2025-01-17,STORE4,MED006,Painkillers,14.6
2025-01-18,STORE4,MED006,Painkillers,11.1
2025-01-19,STORE4,MED006,Painkillers,11.0
2025-01-20,STORE4,MED006,Painkillers,14.6
2025-01-21,STORE4,MED006,Painkillers,14.6
2025-01-22,STORE4,MED006,Painkillers,14.6
2025-01-23,STORE4,MED006,Painkillers,14.5
2025-01-24,STORE4,MED006,Painkillers,14.6
2025-01-25,STORE4,MED006,Painkillers,11.1
2025-01-26,STORE4,MED006,Painkillers,11.0
2025-01-27,STORE4,MED006,Painkillers,14.6
2025-01-28,STORE4,MED006,Painkillers,14.6
2025-01-29,STORE4,MED006,Painkillers,14.6
2025-01-30,STORE4,MED006,Painkillers,14.5
2025-01-01,STORE4,MED007,Vitamins,22.6
2025-01-02,STORE4,MED007,Vitamins,22.2
2025-01-03,STORE4,MED007,Vitamins,22.4
2025-01-04,STORE4,MED007,Vitamins,16.8
2025-01-05,STORE4,MED007,Vitamins,17.6
2025-01-06,STORE4,MED007,Vitamins,22.5
2025-01-07,STORE4,MED007,Vitamins,22.5
2025-01-08,STORE4,MED007,Vitamins,22.8
2025-01-09,STORE4,MED007,Vitamins,22.9
2025-01-10,STORE4,MED007,Vitamins,22.8
2025-01-11,STORE4,MED007,Vitamins,17.7
2025-01-12,STORE4,MED007,Vitamins,16.6
2025-01-13,STORE4,MED007,Vitamins,22.8
2025-01-14,STORE4,MED007,Vitamins,23.3
2025-01-15,STORE4,MED007,Vitamins,22.8
2025-01-16,STORE4,MED007,Vitamins,22.8
2025-01-17,STORE4,MED007,Vitamins,22.6
2025-01-18,STORE4,MED007,Vitamins,17.1
2025-01-19,STORE4,MED007,Vitamins,17.1
2025-01-20,STORE4,MED007,Vitamins,22.8
2025-01-21,STORE4,MED007,Vitamins,23.1
2025-01-22,STORE4,MED007,Vitamins,22.8
2025-01-23,STORE4,MED007,Vitamins,22.7
2025-01-24,STORE4,MED007,Vitamins,22.6
2025-01-25,STORE4,MED007,Vitamins,17.6
2025-01-26,STORE4,MED007,Vitamins,16.5
2025-01-27,STORE4,MED007,Vitamins,23.2
2025-01-28,STORE4,MED007,Vitamins,23.2
2025-01-29,STORE4,MED007,Vitamins,22.8
2025-01-30,STORE4,MED007,Vitamins,22.8
2025-01-01,STORE4,MED008,Vitamins,21.7
2025-01-02,STORE4,MED008,Vitamins,25.4
2025-01-03,STORE4,MED008,Vitamins,21.0
2025-01-04,STORE4,MED008,Vitamins,16.6
2025-01-05,STORE4,MED008,Vitamins,15.0
2025-01-06,STORE4,MED008,Vitamins,18.5
2025-01-07,STORE4,MED008,Vitamins,21.2
2025-01-08,STORE4,MED008,Vitamins,23.3
2025-01-09,STORE4,MED008,Vitamins,23.5
2025-01-10,STORE4,MED008,Vitamins,22.6
2025-01-11,STORE4,MED008,Vitamins,18.2
2025-01-12,STORE4,MED008,Vitamins,16.6
2025-01-13,STORE4,MED008,Vitamins,22.3
2025-01-14,STORE4,MED008,Vitamins,23.2
2025-01-15,STORE4,MED008,Vitamins,22.9
2025-01-16,STORE4,MED008,Vitamins,22.9
2025-01-17,STORE4,MED008,Vitamins,22.7
2025-01-18,STORE4,MED008,Vitamins,17.2
2025-01-19,STORE4,MED008,Vitamins,17.4
2025-01-20,STORE4,MED008,Vitamins,22.9
2025-01-21,STORE4,MED008,Vitamins,23.1
2025-01-22,STORE4,MED008,Vitamins,22.9
2025-01-23,STORE4,MED008,Vitamins,22.9
2025-01-24,STORE4,MED008,Vitamins,22.7
2025-01-25,STORE4,MED008,Vitamins,17.3
2025-01-26,STORE4,MED008,Vitamins,16.8
2025-01-27,STORE4,MED008,Vitamins,22.8
2025-01-28,STORE4,MED008,Vitamins,23.1
2025-01-29,STORE4,MED008,Vitamins,22.9
2025-01-30,STORE4,MED008,Vitamins,22.9
2025-01-01,STORE4,MED009,Vitamins,23.9
2025-01-02,STORE4,MED009,Vitamins,22.6
2025-01-03,STORE4,MED009,Vitamins,22.3
2025-01-04,STORE4,MED009,Vitamins,17.1
2025-01-05,STORE4,MED009,Vitamins,17.2
2025-01-06,STORE4,MED009,Vitamins,22.8
2025-01-07,STORE4,MED009,Vitamins,23.3
2025-01-08,STORE4,MED009,Vitamins,22.9
2025-01-09,STORE4,MED009,Vitamins,22.9
2025-01-10,STORE4,MED009,Vitamins,22.9
2025-01-11,STORE4,MED009,Vitamins,17.7
2025-01-12,STORE4,MED009,Vitamins,17.3
2025-01-13,STORE4,MED009,Vitamins,22.8
2025-01-14,STORE4,MED009,Vitamins,23.1
2025-01-15,STORE4,MED009,Vitamins,22.9
2025-01-16,STORE4,MED009,Vitamins,22.9
2025-01-17,STORE4,MED009,Vitamins,22.7
2025-01-18,STORE4,MED009,Vitamins,17.5
2025-01-19,STORE4,MED009,Vitamins,17.4
2025-01-20,STORE4,MED009,Vitamins,22.8
2025-01-21,STORE4,MED009,Vitamins,23.1
2025-01-22,STORE4,MED009,Vitamins,22.9
2025-01-23,STORE4,MED009,Vitamins,22.9
2025-01-24,STORE4,MED009,Vitamins,22.7
2025-01-25,STORE4,MED009,Vitamins,17.5
2025-01-26,STORE4,MED009,Vitamins,17.4
2025-01-27,STORE4,MED009,Vitamins,22.8
2025-01-28,STORE4,MED009,Vitamins,23.1
2025-01-29,STORE4,MED009,Vitamins,22.9
2025-01-30,STORE4,MED009,Vitamins,22.9
2025-01-01,STORE4,MED010,Cardiac,14.6
2025-01-02,STORE4,MED010,Cardiac,14.6
2025-01-03,STORE4,MED010,Cardiac,14.6
2025-01-04,STORE4,MED010,Cardiac,11.1
2025-01-05,STORE4,MED010,Cardiac,11.1
2025-01-06,STORE4,MED010,Cardiac,14.7
2025-01-07,STORE4,MED010,Cardiac,14.6
2025-01-08,STORE4,MED010,Cardiac,14.6
2025-01-09,STORE4,MED010,Cardiac,14.6
2025-01-10,STORE4,MED010,Cardiac,14.6
2025-01-11,STORE4,MED010,Cardiac,11.1
2025-01-12,STORE4,MED010,Cardiac,11.2
2025-01-13,STORE4,MED010,Cardiac,14.7
2025-01-14,STORE4,MED010,Cardiac,14.6
2025-01-15,STORE4,MED010,Cardiac,14.6
2025-01-16,STORE4,MED010,Cardiac,14.6
2025-01-17,STORE4,MED010,Cardiac,14.6
2025-01-18,STORE4,MED010,Cardiac,11.1
2025-01-19,STORE4,MED010,Cardiac,11.2
2025-01-20,STORE4,MED010,Cardiac,14.7
2025-01-21,STORE4,MED010,Cardiac,14.6
2025-01-22,STORE4,MED010,Cardiac,14.6
2025-01-23,STORE4,MED010,Cardiac,14.6
2025-01-24,STORE4,MED010,Cardiac,14.6
2025-01-25,STORE4,MED010,Cardiac,11.1
2025-01-26,STORE4,MED010,Cardiac,11.2
2025-01-27,STORE4,MED010,Cardiac,14.7
2025-01-28,STORE4,MED010,Cardiac,14.6
2025-01-29,STORE4,MED010,Cardiac,14.6
2025-01-30,STORE4,MED010,Cardiac,14.6
2025-01-01,STORE4,MED011,Diabetes,14.3
2025-01-02,STORE4,MED011,Diabetes,14.5
2025-01-03,STORE4,MED011,Diabetes,14.4
2025-01-04,STORE4,MED011,Diabetes,11.0
2025-01-05,STORE4,MED011,Diabetes,11.2
2025-01-06,STORE4,MED011,Diabetes,14.5
2025-01-07,STORE4,MED011,Diabetes,14.5
2025-01-08,STORE4,MED011,Diabetes,14.5
2025-01-09,STORE4,MED011,Diabetes,14.5
2025-01-10,STORE4,MED011,Diabetes,14.5
2025-01-11,STORE4,MED011,Diabetes,11.2
2025-01-12,STORE4,MED011,Diabetes,11.1
2025-01-13,STORE4,MED011,Diabetes,14.5
2025-01-14,STORE4,MED011,Diabetes,14.5
2025-01-15,STORE4,MED011,Diabetes,14.5
2025-01-16,STORE4,MED011,Diabetes,14.5
2025-01-17,STORE4,MED011,Diabetes,14.5
2025-01-18,STORE4,MED011,Diabetes,11.1
2025-01-19,STORE4,MED011,Diabetes,11.1
2025-01-20,STORE4,MED011,Diabetes,14.5
2025-01-21,STORE4,MED011,Diabetes,14.5
2025-01-22,STORE4,MED011,Diabetes,14.5
2025-01-23,STORE4,MED011,Diabetes,14.5
2025-01-24,STORE4,MED011,Diabetes,14.5
2025-01-25,STORE4,MED011,Diabetes,11.1
2025-01-26,STORE4,MED011,Diabetes,11.1
2025-01-27,STORE4,MED011,Diabetes,14.5
2025-01-28,STORE4,MED011,Diabetes,14.5
2025-01-29,STORE4,MED011,Diabetes,14.5
2025-01-30,STORE4,MED011,Diabetes,14.5
2025-01-01,STORE4,MED012,Vitamins,23.5
2025-01-02,STORE4,MED012,Vitamins,22.4
2025-01-03,STORE4,MED012,Vitamins,22.7
2025-01-04,STORE4,MED012,Vitamins,17.9
2025-01-05,STORE4,MED012,Vitamins,16.5
2025-01-06,STORE4,MED012,Vitamins,22.6
2025-01-07,STORE4,MED012,Vitamins,23.0
2025-01-08,STORE4,MED012,Vitamins,22.7
2025-01-09,STORE4,MED012,Vitamins,22.9
2025-01-10,STORE4,MED012,Vitamins,22.5
2025-01-11,STORE4,MED012,Vitamins,17.4
2025-01-12,STORE4,MED012,Vitamins,17.1
2025-01-13,STORE4,MED012,Vitamins,22.6
2025-01-14,STORE4,MED012,Vitamins,23.0
2025-01-15,STORE4,MED012,Vitamins,22.7
2025-01-16,STORE4,MED012,Vitamins,22.7
2025-01-17,STORE4,MED012,Vitamins,22.5
2025-01-18,STORE4,MED012,Vitamins,17.6
2025-01-19,STORE4,MED012,Vitamins,17.0
2025-01-20,STORE4,MED012,Vitamins,22.6
2025-01-21,STORE4,MED012,Vitamins,23.0
2025-01-22,STORE4,MED012,Vitamins,22.7
2025-01-23,STORE4,MED012,Vitamins,22.7
2025-01-24,STORE4,MED012,Vitamins,22.5
2025-01-25,STORE4,MED012,Vitamins,17.4
2025-01-26,STORE4,MED012,Vitamins,17.1
2025-01-27,STORE4,MED012,Vitamins,22.6
2025-01-28,STORE4,MED012,Vitamins,23.0
2025-01-29,STORE4,MED012,Vitamins,22.7
